id,type,inScheme,member,prefLabel,notation,topConceptOf,theme,broader,broaderTransitive,semanticRelation,narrower,narrowerTransitive,altLabel,belongsTo,hasTopConcept
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/36,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Watergehalte,Water,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/37,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Zwevende stoffen, afmeting",ZS afm.,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/38,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Aantal systematische eenheden,nSE,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/39,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Biochemisch zuurstofverbruik na 5d.,BZV5,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/4,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Densiteit,d,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/6229|http://www.eionet.europa.eu/gemet/concept/11116,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/40,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Chemisch zuurstofverbruik,CZV,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/41,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Chemisch zuurstofverbruik, gefiltreerd",CZV f,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/42,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Kwaliteit,KW,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/43,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Radioactiviteit, alpha",Alpha,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/44,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Radioactiviteit, beta",Beta,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/45,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Dilutie factor,dil.F,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/46,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Verrotbaarheid,Rot,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/47,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Specifiek oppervlak,Sp.opp.,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/48,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Korrelgrootte distributie <2µm, totaal",Gran<2 bt,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/49,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Dagen,Dagen,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/5,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Doorzichtigheid,Secchi,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/50,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Volume,Vol,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/51,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,pH (na ontgassen),pH-CO2,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/52,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Radioactiviteit, totaal",Rad.act.,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/53,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Debiet,Q,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/54,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte distributie <50µm,Gran<50,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/55,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte distributie >2µm en <63µm,Gran>2<63,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/56,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte distributie >50µm,Gran>50,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/57,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geleidbaarheid (25°C),EC 25,null,http://www.eionet.europa.eu/gemet/concept/6229|http://www.eionet.europa.eu/gemet/concept/1686,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/58,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Filterverzadiging,FPFV,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/59,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte distributie <4µm,Gran<4,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Droogrest,DR,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/7|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/8,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/7|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/8,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/7|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/8,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/60,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte distributie <8µm,Gran<8,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/61,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte distributie <32µm,Gran<32,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/62,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Straling, ultraviolet (type A)",Straling uv-A,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/63,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Straling, netto",Straling n,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/64,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Luchtdruk op stationshoogte (QFE),Luchtdruk sh,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/65,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Relatieve vochtigheid,Rel.vocht,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/66,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Zonnestraling, totaal",Zon t,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/67,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Windrichting,DD,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/68,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Windsnelheid, scalair",VM,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/69,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Windsnelheid, vectorieel",FF,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/7,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Droogresten (105°C),DR105,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/70,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Lengte,Lengte,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/71,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Breedte,Breedte,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/72,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Bemonsteringsdiepte,Diepte,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/73,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Dikte,Dikte,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/74,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Dauwpunt,Dauwpunt,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/75,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Temperatuursverschil,Tv,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Zuurtegraad,H+,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/111|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/24|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/25|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/51,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/111|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/24|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/25|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/51,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/111|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/24|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/25|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/51,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/77,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Straling, ultraviolet (type B)",Straling uv-B,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/78,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Isotopenverhouding koolstof 13 en 12,d13C,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/79,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Isotopenverhouding stikstof 15 en 14,d15N,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/8,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Droogresten (180°C),DR180,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/80,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,CIE 1976 totaal kleurverschil,DE*ab,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/18,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/18,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/18,null,null,kleur,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Gewicht,Gewicht,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/92|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/93,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/92|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/93,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/92|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/93,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/82,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Biodegradeerbaarheid,BioDegr,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/84,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Rendement BZV5 ten opzichte van influentbelasting,BZV5 rendement,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/85,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Rendement CZV ten opzichte van influentbelasting,CZV rendement,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/86,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,rendement N t tov influentbelasting,N t rendement,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
